Code postal 2015	Libellé poste	Population 2012 desservie par le code postal	Population 2012 desservie par le code géo PMSI	Code géographique PMSI 2015	"* Mayotte et Polynésie Française Recensement quinquennal 2012/ Wallis et Futuna Recensement quinquennal 2013/ Nouvelle-Calédonie Recensement quinquennal 2009


"
01000	BOURG EN BRESSE	 45 675	 45 675	01000	
01090	MONTMERLE SUR SAONE	 8 899	 8 899	01090	
01100	OYONNAX	 33 572	 33 572	01100	
01110	HAUTEVILLE LOMPNES	 6 854	 6 854	01110	
01120	MONTLUEL	 18 009	 18 009	01120	
01130	NANTUA	 7 059	 7 059	01130	
01140	ST DIDIER SUR CHALARONNE	 8 532	 8 532	01140	
01150	LAGNIEU	 17 179	 17 179	01150	
01160	PONT D AIN	 9 492	 9 492	01160	
01170	GEX	 22 421	 22 421	01170	
01190	PONT DE VAUX	 9 992	 9 992	01190	
01200	BELLEGARDE SUR VALSERINE	 20 141	 20 141	01200	
01210	FERNEY VOLTAIRE	 15 014	 15 014	01210	
01220	DIVONNE LES BAINS	 10 464	 10 464	01220	
01230	ST RAMBERT EN BUGEY	 5 344	 5 344	01230	
01240	ST PAUL DE VARAX	 7 416	 7 416	01240	
01250	CEYZERIAT	 15 678	 15 678	01250	
01260	CHAMPAGNE EN VALROMEY	 3 419	 3 419	01260	
01270	COLIGNY	 3 876	 3 876	01270	
01280	PREVESSIN MOENS	 7 410	 7 410	01280	
01290	GRIEGES	 11 025	 11 025	01290	
01300	BELLEY	 20 018	 20 018	01300	
01310	POLLIAT	 9 458	 9 458	01310	
01320	CHALAMONT	 6 147	 6 147	01320	
01330	VILLARS LES DOMBES	 8 126	 8 126	01330	
01340	ATTIGNAT	 14 378	 14 378	01340	
01350	CULOZ	 6 240	 6 240	01350	
01360	BELIGNEUX	 9 738	 9 738	01360	
01370	ST ETIENNE DU BOIS	 7 508	 7 508	01370	
01380	BAGE LA VILLE	 7 674	 7 674	01380	
01390	ST ANDRE DE CORCY	 11 400	 11 400	01390	
01400	CHATILLON SUR CHALARONNE	 11 002	 11 002	01400	
01410	CHAMPFROMIER	 1 750	 1 750	01410	
01420	CORBONOD	 2 917	 2 917	01420	
01430	ST MARTIN DU FRENE	 4 137	 4 137	01430	
01440	VIRIAT	 6 160	 6 160	01440	
01450	PONCIN	 3 459	 3 459	01450	
01460	MONTREAL LA CLUSE	 6 802	 6 802	01460	
01470	SERRIERES DE BRIORD	 3 176	 3 176	01470	
01480	JASSANS RIOTTIER	 17 733	 17 733	01480	
01500	AMBERIEU EN BUGEY	 23 924	 23 924	01500	
01510	ARTEMARE	 4 108	 4 108	01510	
01540	VONNAS	 4 383	 4 383	01540	
01550	COLLONGES	 3 777	 3 777	01550	
01560	ST TRIVIER DE COURTES	 6 322	 6 322	01560	
01570	FEILLENS	 5 258	 5 258	01570	
01580	IZERNORE	 3 969	 3 969	01580	
01590	DORTAN	 2 756	 2 756	01590	
01600	TREVOUX	 21 909	 21 909	01600	
01630	ST GENIS POUILLY	 16 664	 16 664	01630	
01640	JUJURIEUX	 4 366	 4 366	01640	
01660	MEZERIAT	 3 724	 3 724	01660	
01680	LHUIS	 1 630	 1 630	01680	
01700	MIRIBEL	 20 025	 20 025	01700	
01710	THOIRY	 5 733	 5 733	01710	
01750	REPLONGES	 5 414	 5 414	01750	
01800	MEXIMIEUX	 20 390	 20 390	01800	
01851	MARBOZ	 2 208	 2 208	01851	
01960	PERONNAS	 8 405	 8 405	01960	
01990	ST TRIVIER SUR MOIGNANS	 3 668	 3 668	01990	
02000	LAON	 35 148	 35 148	02000	
02100	ST QUENTIN	 63 758	 63 758	02100	
02110	BOHAIN EN VERMANDOIS	 16 053	 16 053	02110	
02120	GUISE	 12 872	 12 872	02120	
02130	FERE EN TARDENOIS	 8 065	 8 065	02130	
02140	VERVINS	 10 133	 10 133	02140	
02150	SISSONNE	 2 834	 2 834	02150	
02160	BOURG ET COMIN	 7 195	 7 195	02160	
02170	LE NOUVION EN THIERACHE	 4 522	 4 522	02170	
02190	GUIGNICOURT	 7 838	 7 838	02190	
02200	SOISSONS	 47 608	 47 608	02200	
02210	COINCY	 7 157	 7 157	02210	
02220	BRAINE	 8 308	 8 308	02220	
02230	FRESNOY LE GRAND	 3 049	 3 049	02230	
02250	MARLE	 5 527	 5 527	02250	
02260	LA CAPELLE	 5 094	 5 094	02260	
02270	CRECY SUR SERRE	 8 359	 8 359	02270	
02290	VIC SUR AISNE	 8 069	 8 069	02290	
02300	CHAUNY	 27 956	 27 956	02300	
02310	CHARLY SUR MARNE	 10 986	 10 986	02310	
02320	ANIZY LE CHATEAU	 7 674	 7 674	02320	
02330	CONDE EN BRIE	 3 030	 3 030	02330	
02340	MONTCORNET	 4 807	 4 807	02340	
02350	LIESSE NOTRE DAME	 5 201	 5 201	02350	
02360	ROZOY SUR SERRE	 3 057	 3 057	02360	
02370	VAILLY SUR AISNE	 4 483	 4 483	02370	
02380	COUCY LE CHATEAU AUFFRIQUE	 2 934	 2 934	02380	
02390	ORIGNY STE BENOITE	 3 327	 3 327	02390	
02400	CHATEAU THIERRY	 29 025	 29 025	02400	
02410	ST GOBAIN	 2 577	 2 577	02410	
02420	LEHAUCOURT	 7 054	 7 054	02420	
02430	GAUCHY	 5 356	 5 356	02430	
02440	MONTESCOURT LIZEROLLES	 3 127	 3 127	02440	
02450	BOUE	 3 222	 3 222	02450	
02460	LA FERTE MILON	 2 565	 2 565	02460	
02470	NEUILLY ST FRONT	 3 233	 3 233	02470	
02480	JUSSY	 3 382	 3 382	02480	
02490	VERMAND	 3 103	 3 103	02490	
02500	HIRSON	 15 693	 15 693	02500	
02510	ETREUX	 2 235	 2 235	02510	
02520	FLAVY LE MARTEL	 1 625	 1 625	02520	
02540	VIELS MAISONS	 2 741	 2 741	02540	
02550	ORIGNY EN THIERACHE	 1 577	 1 577	02550	
02570	CHEZY SUR MARNE	 2 031	 2 031	02570	
02580	ETREAUPONT	 1 391	 1 391	02580	
02590	ETREILLERS	 3 812	 3 812	02590	
02600	VILLERS COTTERETS	 17 386	 17 386	02600	
02620	BUIRONFOSSE	 1 193	 1 193	02620	
02630	WASSIGNY	 1 790	 1 790	02630	
02650	CREZANCY	 2 229	 2 229	02650	
02670	FOLEMBRAY	 1 716	 1 716	02670	
02680	GRUGIES	 2 150	 2 150	02680	
02690	ESSIGNY LE GRAND	 1 702	 1 702	02690	
02700	TERGNIER	 18 687	 18 687	02700	
02720	HOMBLIERES	 2 126	 2 126	02720	
02760	HOLNON	 1 857	 1 857	02760	
02800	LA FERE	 12 489	 12 489	02800	
02810	GANDELU	 2 866	 2 866	02810	
02820	ST ERME OUTRE ET RAMECOURT	 4 579	 4 579	02820	
02830	ST MICHEL	 3 916	 3 916	02830	
02840	ATHIES SOUS LAON	 5 455	 5 455	02840	
02850	TRELOU SUR MARNE	 3 008	 3 008	02850	
02860	BRUYERES ET MONTBERAULT	 4 687	 4 687	02860	
02870	CREPY	 3 854	 3 854	02870	
02880	CROUY	 10 000	 10 000	02880	
02640	ST SIMON	  894	 1 678	02C01	
02790	SERAUCOURT LE GRAND	  784	 1 678	02C01	
02240	RIBEMONT	 7 749	 8 727	02C02	
02610	MOY DE L AISNE	  978	 8 727	02C02	
03000	MOULINS	 26 555	 26 555	03000	
03100	MONTLUCON	 39 201	 39 201	03100	
03110	VENDAT	 9 207	 9 207	03110	
03120	LAPALISSE	 8 212	 8 212	03120	
03130	LE DONJON	 4 424	 4 424	03130	
03140	CHANTELLE	 5 310	 5 310	03140	
03150	VARENNES SUR ALLIER	 8 186	 8 186	03150	
03160	BOURBON L ARCHAMBAULT	 5 102	 5 102	03160	
03170	DOYET	 5 443	 5 443	03170	
03190	VALLON EN SULLY	 7 293	 7 293	03190	
03200	VICHY	 30 043	 30 043	03200	
03210	SOUVIGNY	 7 061	 7 061	03210	
03220	ST LEON	 4 531	 4 531	03220	
03230	LUSIGNY	 7 121	 7 121	03230	
03240	TRONGET	 3 943	 3 943	03240	
03250	LE MAYET DE MONTAGNE	 4 534	 4 534	03250	
03260	ST GERMAIN DES FOSSES	 6 663	 6 663	03260	
03270	ST YORRE	 5 597	 5 597	03270	
03290	DOMPIERRE SUR BESBRE	 5 045	 5 045	03290	
03300	CUSSET	 19 840	 19 840	03300	
03310	NERIS LES BAINS	 5 517	 5 517	03310	
03320	LURCY LEVIS	 4 022	 4 022	03320	
03330	BELLENAVES	 2 139	 2 139	03330	
03340	NEUILLY LE REAL	 4 942	 4 942	03340	
03350	CERILLY	 2 555	 2 555	03350	
03360	AINAY LE CHATEAU	 3 986	 3 986	03360	
03370	CHAZEMAIS	 2 618	 2 618	03370	
03380	HURIEL	 6 666	 6 666	03380	
03390	MONTMARAULT	 3 388	 3 388	03390	
03400	YZEURE	 15 453	 15 453	03400	
03410	DOMERAT	 14 813	 14 813	03410	
03420	MARCILLAT EN COMBRAILLE	 2 674	 2 674	03420	
03430	COSNE D ALLIER	 4 077	 4 077	03430	
03440	BUXIERES LES MINES	 1 668	 1 668	03440	
03450	EBREUIL	 2 462	 2 462	03450	
03460	TREVOL	 3 560	 3 560	03460	
03470	SALIGNY SUR ROUDON	 1 827	 1 827	03470	
03500	ST POURCAIN SUR SIOULE	 11 254	 11 254	03500	
03510	MOLINET	 2 135	 2 135	03510	
03600	COMMENTRY	 8 666	 8 666	03600	
03630	DESERTINES	 4 232	 4 232	03630	
03700	BELLERIVE SUR ALLIER	 10 750	 10 750	03700	
03800	GANNAT	 9 819	 9 819	03800	
04000	DIGNE LES BAINS	 17 272	 17 272	04000	
04100	MANOSQUE	 22 099	 22 099	04100	
04120	CASTELLANE	 2 538	 2 538	04120	
04130	VOLX	 3 090	 3 090	04130	
04140	SEYNE	 2 744	 2 744	04140	
04150	BANON	 2 989	 2 989	04150	
04160	CHATEAU ARNOUX ST AUBAN	 6 533	 6 533	04160	
04170	ST ANDRE LES ALPES	 2 502	 2 502	04170	
04180	VILLENEUVE	 3 713	 3 713	04180	
04190	LES MEES	 3 548	 3 548	04190	
04200	SISTERON	 13 738	 13 738	04200	
04210	VALENSOLE	 3 540	 3 540	04210	
04220	STE TULLE	 4 417	 4 417	04220	
04230	ST ETIENNE LES ORGUES	 2 930	 2 930	04230	
04240	ANNOT	 1 756	 1 756	04240	
04250	LA MOTTE DU CAIRE	 1 860	 1 860	04250	
04270	MEZEL	 2 194	 2 194	04270	
04290	VOLONNE	 2 451	 2 451	04290	
04300	FORCALQUIER	 9 410	 9 410	04300	
04320	ENTREVAUX	 1 254	 1 254	04320	
04330	BARREME	 1 270	 1 270	04330	
04350	MALIJAI	 1 976	 1 976	04350	
04420	LE BRUSQUET	 2 321	 2 321	04420	
04500	RIEZ	 4 099	 4 099	04500	
04510	AIGLUN	 3 605	 3 605	04510	
04700	ORAISON	 7 675	 7 675	04700	
04800	GREOUX LES BAINS	 3 565	 3 565	04800	
04860	PIERREVERT	 3 699	 3 699	04860	
04530	ST PAUL SUR UBAYE	  531	 1 666	04C01	
04850	JAUSIERS	 1 135	 1 666	04C01	
04260	ALLOS	  648	 1 643	04C02	
04370	COLMARS	  995	 1 643	04C02	
04360	MOUSTIERS STE MARIE	  691	 1 594	04C03	
04410	PUIMOISSON	  903	 1 594	04C03	
04110	REILLANNE	 2 496	 4 934	04C04	
04280	CERESTE	 1 242	 4 934	04C04	
04870	ST MICHEL L OBSERVATOIRE	 1 196	 4 934	04C04	
04310	PEYRUIS	 2 851	 3 218	04C05	
04600	MONTFORT	  367	 3 218	04C05	
04380	THOARD	  977	 1 749	04C06	
04660	CHAMPTERCIER	  772	 1 749	04C06	
04340	LA BREOLE	 1 257	 6 277	04C07	
04400	BARCELONNETTE	 5 020	 6 277	04C07	
05000	GAP	 44 398	 44 398	05000	
05100	BRIANCON	 16 369	 16 369	05100	
05110	LA SAULCE	 3 059	 3 059	05110	
05120	L ARGENTIERE LA BESSEE	 3 874	 3 874	05120	
05130	TALLARD	 4 404	 4 404	05130	
05140	ASPRES SUR BUECH	 1 976	 1 976	05140	
05150	ROSANS	 1 166	 1 166	05150	
05160	SAVINES LE LAC	 1 660	 1 660	05160	
05190	ESPINASSES	 1 875	 1 875	05190	
05230	CHORGES	 6 293	 6 293	05230	
05300	LARAGNE MONTEGLIN	 8 009	 8 009	05300	
05310	LA ROCHE DE RAME	 1 228	 1 228	05310	
05330	ST CHAFFREY	 1 663	 1 663	05330	
05400	VEYNES	 6 215	 6 215	05400	
05700	SERRES	 3 235	 3 235	05700	
05800	ST FIRMIN	 1 625	 1 625	05800	
05220	LE MONETIER LES BAINS	 1 011	 2 740	05C01	
05240	LA SALLE LES ALPES	  932	 2 740	05C01	
05320	LA GRAVE	  487	 2 740	05C01	
05480	VILLAR D ARENE	  310	 2 740	05C01	
05200	EMBRUN	 9 689	 10 805	05C02	
05380	CHATEAUROUX LES ALPES	 1 116	 10 805	05C02	
05350	ARVIEUX	 1 292	 2 145	05C03	
05460	ABRIES	  404	 2 145	05C03	
05470	AIGUILLES	  449	 2 145	05C03	
05290	VALLOUISE	 1 047	 1 520	05C04	
05340	PELVOUX	  473	 1 520	05C04	
05560	VARS	  706	 6 092	05C05	
05600	GUILLESTRE	 5 386	 6 092	05C05	
05250	LE DEVOLUY	 1 013	 5 968	05C06	
05500	ST BONNET EN CHAMPSAUR	 4 955	 5 968	05C06	
05170	ORCIERES	  725	 4 467	05C07	
05260	ST JEAN ST NICOLAS	 3 742	 4 467	05C07	
06000	NICE	 343 629	 343 629	06000	
06100	NICE	  0	 343 629	06000	
06200	NICE	  0	 343 629	06000	
06300	NICE	  0	 343 629	06000	
06110	LE CANNET	 43 115	 43 115	06110	
06130	GRASSE	 51 021	 51 021	06130	
06520	GRASSE	  0	 51 021	06130	
06140	VENCE	 23 731	 23 731	06140	
06190	ROQUEBRUNE CAP MARTIN	 12 641	 12 641	06190	
06210	MANDELIEU LA NAPOULE	 22 714	 22 714	06210	
06220	VALLAURIS	 26 595	 26 595	06220	
06230	VILLEFRANCHE SUR MER	 7 332	 7 332	06230	
06240	BEAUSOLEIL	 13 272	 13 272	06240	
06250	MOUGINS	 17 884	 17 884	06250	
06260	PUGET THENIERS	 3 296	 3 296	06260	
06270	VILLENEUVE LOUBET	 14 814	 14 814	06270	
06310	BEAULIEU SUR MER	 3 764	 3 764	06310	
06320	CAP D AIL	 7 920	 7 920	06320	
06330	ROQUEFORT LES PINS	 6 222	 6 222	06330	
06340	LA TRINITE	 15 763	 15 763	06340	
06360	EZE	 2 535	 2 535	06360	
06370	MOUANS SARTOUX	 10 214	 10 214	06370	
06380	SOSPEL	 3 792	 3 792	06380	
06390	CONTES	 11 093	 11 093	06390	
06150	CANNES	  0	 73 603	06400	
06400	CANNES	 73 603	 73 603	06400	
06410	BIOT	 10 054	 10 054	06410	
06420	VALDEBLORE	 4 097	 4 097	06420	
06430	TENDE	 2 879	 2 879	06430	
06440	L ESCARENE	 9 201	 9 201	06440	
06450	ROQUEBILLIERE	 6 526	 6 526	06450	
06460	ST VALLIER DE THIEY	 4 351	 4 351	06460	
06470	PEONE	 2 759	 2 759	06470	
06480	LA COLLE SUR LOUP	 7 726	 7 726	06480	
06500	MENTON	 32 892	 32 892	06500	
06510	CARROS	 17 882	 17 882	06510	
06530	PEYMEINADE	 17 609	 17 609	06530	
06540	BREIL SUR ROYA	 3 179	 3 179	06540	
06550	LA ROQUETTE SUR SIAGNE	 5 243	 5 243	06550	
06560	VALBONNE	 12 619	 12 619	06560	
06570	ST PAUL DE VENCE	 3 548	 3 548	06570	
06580	PEGOMAS	 7 285	 7 285	06580	
06590	THEOULE SUR MER	 1 526	 1 526	06590	
06160	ANTIBES	  0	 75 568	06600	
06600	ANTIBES	 75 568	 75 568	06600	
06610	LA GAUDE	 6 695	 6 695	06610	
06620	LE BAR SUR LOUP	 4 409	 4 409	06620	
06640	ST JEANNET	 3 887	 3 887	06640	
06650	LE ROURET	 6 149	 6 149	06650	
06660	ST ETIENNE DE TINEE	 1 423	 1 423	06660	
06670	LEVENS	 14 356	 14 356	06670	
06690	TOURRETTE LEVENS	 4 786	 4 786	06690	
06700	ST LAURENT DU VAR	 29 343	 29 343	06700	
06710	TOUET SUR VAR	 1 833	 1 833	06710	
06730	ST ANDRE DE LA ROCHE	 5 346	 5 346	06730	
06740	CHATEAUNEUF GRASSE	 3 184	 3 184	06740	
06790	ASPREMONT	 2 179	 2 179	06790	
06800	CAGNES SUR MER	 46 686	 46 686	06800	
06810	AURIBEAU SUR SIAGNE	 3 049	 3 049	06810	
06830	GILETTE	 2 869	 2 869	06830	
06910	ROQUESTERON	 1 767	 1 767	06910	
06950	FALICON	 1 920	 1 920	06950	
06750	ANDON	 1 874	 2 403	06C01	
06850	BRIANCONNET	  529	 2 403	06C01	
07000	PRIVAS	 16 903	 16 903	07000	
07100	ANNONAY	 22 344	 22 344	07100	
07110	LARGENTIERE	 8 597	 8 597	07110	
07120	RUOMS	 6 148	 6 148	07120	
07130	ST PERAY	 14 230	 14 230	07130	
07140	LES VANS	 5 573	 5 573	07140	
07150	VALLON PONT D ARC	 5 577	 5 577	07150	
07160	LE CHEYLARD	 6 292	 6 292	07160	
07190	ST SAUVEUR DE MONTAGUT	 3 547	 3 547	07190	
07200	AUBENAS	 30 295	 30 295	07200	
07210	CHOMERAC	 8 538	 8 538	07210	
07220	VIVIERS	 6 372	 6 372	07220	
07230	LABLACHERE	 3 698	 3 698	07230	
07240	VERNOUX EN VIVARAIS	 3 333	 3 333	07240	
07250	LE POUZIN	 3 781	 3 781	07250	
07260	JOYEUSE	 3 702	 3 702	07260	
07270	LAMASTRE	 6 166	 6 166	07270	
07290	SATILLIEU	 6 566	 6 566	07290	
07300	TOURNON SUR RHONE	 17 907	 17 907	07300	
07310	ST MARTIN DE VALAMAS	 2 910	 2 910	07310	
07330	THUEYTS	 1 749	 1 749	07330	
07340	PEAUGRES	 12 183	 12 183	07340	
07350	CRUAS	 2 872	 2 872	07350	
07360	LES OLLIERES SUR EYRIEUX	 2 739	 2 739	07360	
07370	SARRAS	 3 960	 3 960	07370	
07380	PRADES	 6 157	 6 157	07380	
07400	LE TEIL	 14 802	 14 802	07400	
07410	ST FELICIEN	 3 829	 3 829	07410	
07430	DAVEZIEUX	 8 807	 8 807	07430	
07440	ALBOUSSIERE	 2 732	 2 732	07440	
07460	ST PAUL LE JEUNE	 3 813	 3 813	07460	
07470	COUCOURON	 1 544	 1 544	07470	
07500	GUILHERAND GRANGES	 10 968	 10 968	07500	
07530	ANTRAIGUES SUR VOLANE	 1 469	 1 469	07530	
07570	DESAIGNES	 1 385	 1 385	07570	
07600	VALS LES BAINS	 4 793	 4 793	07600	
07610	VION	 2 227	 2 227	07610	
07690	VILLEVOCANCE	 3 248	 3 248	07690	
07700	BOURG ST ANDEOL	 13 977	 13 977	07700	
07790	ST ALBAN D AY	 1 316	 1 316	07790	
07800	LA VOULTE SUR RHONE	 13 492	 13 492	07800	
07170	VILLENEUVE DE BERG	 7 808	 9 046	07C01	
07580	ST JEAN LE CENTENIER	 1 238	 9 046	07C01	
07450	BURZET	 1 028	 1 936	07C02	
07560	MONTPEZAT SOUS BAUZON	  908	 1 936	07C02	
07590	ST ETIENNE DE LUGDARES	  854	 1 521	07C03	
07660	LESPERON	  667	 1 521	07C03	
07510	ST CIRGUES EN MONTAGNE	  918	 1 203	07C04	
07630	LE BEAGE	  285	 1 203	07C04	
07320	ST AGREVE	 3 491	 4 040	07C05	
07520	LALOUVESC	  549	 4 040	07C05	
08000	CHARLEVILLE MEZIERES	 58 643	 58 643	08000	
08090	AIGLEMONT	 9 691	 9 691	08090	
08110	CARIGNAN	 7 868	 7 868	08110	
08120	BOGNY SUR MEUSE	 5 354	 5 354	08120	
08130	ATTIGNY	 4 343	 4 343	08130	
08140	BAZEILLES	 7 655	 7 655	08140	
08150	RENWEZ	 7 914	 7 914	08150	
08160	NOUVION SUR MEUSE	 7 828	 7 828	08160	
08170	FUMAY	 6 552	 6 552	08170	
08190	ASFELD	 5 402	 5 402	08190	
08200	SEDAN	 26 868	 26 868	08200	
08210	MOUZON	 3 770	 3 770	08210	
08220	ROCQUIGNY	 3 496	 3 496	08220	
08230	ROCROI	 4 851	 4 851	08230	
08240	BUZANCY	 2 673	 2 673	08240	
08250	GRANDPRE	 2 638	 2 638	08250	
08260	MAUBERT FONTAINE	 3 459	 3 459	08260	
08270	SAULCES MONCLIN	 4 061	 4 061	08270	
08290	LIART	 1 974	 1 974	08290	
08300	RETHEL	 18 545	 18 545	08300	
08310	JUNIVILLE	 4 559	 4 559	08310	
08320	VIREUX WALLERAND	 4 712	 4 712	08320	
08330	VRIGNE AUX BOIS	 3 376	 3 376	08330	
08350	DONCHERY	 5 032	 5 032	08350	
08360	CHATEAU PORCIEN	 2 152	 2 152	08360	
08370	MARGUT	 2 401	 2 401	08370	
08380	SIGNY LE PETIT	 2 536	 2 536	08380	
08390	LE CHESNE	 1 934	 1 934	08390	
08400	VOUZIERS	 9 095	 9 095	08400	
08440	VIVIER AU COURT	 5 561	 5 561	08440	
08450	RAUCOURT ET FLABA	 3 706	 3 706	08450	
08460	SIGNY L ABBAYE	 3 098	 3 098	08460	
08500	REVIN	 8 151	 8 151	08500	
08600	GIVET	 9 821	 9 821	08600	
08700	NOUZONVILLE	 9 978	 9 978	08700	
08800	MONTHERME	 6 981	 6 981	08800	
08410	BOULZICOURT	  959	 6 100	08C01	
08430	POIX TERRON	 5 141	 6 100	08C01	
09000	FOIX	 19 383	 19 383	09000	
09100	PAMIERS	 26 577	 26 577	09100	
09120	VARILHES	 8 299	 8 299	09120	
09130	LE FOSSAT	 3 562	 3 562	09130	
09140	SEIX	 2 945	 2 945	09140	
09160	PRAT BONREPAUX	 2 813	 2 813	09160	
09190	ST LIZIER	 3 277	 3 277	09190	
09200	ST GIRONS	 9 835	 9 835	09200	
09210	LEZAT SUR LEZE	 3 049	 3 049	09210	
09220	AUZAT	 1 422	 1 422	09220	
09230	STE CROIX VOLVESTRE	 2 096	 2 096	09230	
09240	LA BASTIDE DE SEROU	 2 172	 2 172	09240	
09250	LUZENAC	 1 092	 1 092	09250	
09270	MAZERES	 3 778	 3 778	09270	
09290	LE MAS D AZIL	 1 487	 1 487	09290	
09300	LAVELANET	 12 688	 12 688	09300	
09310	LES CABANNES	 1 496	 1 496	09310	
09320	MASSAT	 1 869	 1 869	09320	
09330	MONTGAILLARD	 1 401	 1 401	09330	
09340	VERNIOLLE	 2 366	 2 366	09340	
09350	DAUMAZAN SUR ARIZE	 2 706	 2 706	09350	
09400	TARASCON SUR ARIEGE	 8 796	 8 796	09400	
09420	RIMONT	 1 774	 1 774	09420	
09500	MIREPOIX	 6 752	 6 752	09500	
09600	LAROQUE D OLMES	 6 492	 6 492	09600	
09700	SAVERDUN	 7 761	 7 761	09700	
09800	CASTILLON EN COUSERANS	 2 967	 2 967	09800	
09110	AX LES THERMES	 2 884	 3 511	09C01	
09390	L HOSPITALET PRES L ANDORRE	  91	 3 511	09C01	
09460	QUERIGUT	  536	 3 511	09C01	
10000	TROYES	 60 009	 60 009	10000	
10100	ROMILLY SUR SEINE	 17 987	 17 987	10100	
10110	BAR SUR SEINE	 7 937	 7 937	10110	
10120	ST ANDRE LES VERGERS	 15 228	 15 228	10120	
10130	ERVY LE CHATEL	 6 384	 6 384	10130	
10140	VENDEUVRE SUR BARSE	 6 315	 6 315	10140	
10150	PONT STE MARIE	 12 293	 12 293	10150	
10160	AIX EN OTHE	 5 541	 5 541	10160	
10170	MERY SUR SEINE	 4 690	 4 690	10170	
10180	ST LYE	 3 294	 3 294	10180	
10190	ESTISSAC	 7 823	 7 823	10190	
10200	BAR SUR AUBE	 10 877	 10 877	10200	
10210	CHAOURCE	 4 329	 4 329	10210	
10220	PINEY	 4 861	 4 861	10220	
10230	MAILLY LE CAMP	 1 787	 1 787	10230	
10240	RAMERUPT	 2 669	 2 669	10240	
10250	MUSSY SUR SEINE	 2 405	 2 405	10250	
10260	ST PARRES LES VAUDES	 5 211	 5 211	10260	
10270	LUSIGNY SUR BARSE	 5 205	 5 205	10270	
10280	ST MESMIN	 1 992	 1 992	10280	
10290	MARCILLY LE HAYER	 2 163	 2 163	10290	
10300	STE SAVINE	 11 422	 11 422	10300	
10310	VILLE SOUS LA FERTE	 2 481	 2 481	10310	
10320	BOUILLY	 4 272	 4 272	10320	
10330	CHAVANGES	 1 550	 1 550	10330	
10340	LES RICEYS	 2 165	 2 165	10340	
10350	MARIGNY LE CHATEL	 2 979	 2 979	10350	
10360	ESSOYES	 1 438	 1 438	10360	
10370	VILLENAUXE LA GRANDE	 2 794	 2 794	10370	
10380	PLANCY L ABBAYE	 1 545	 1 545	10380	
10390	VERRIERES	 2 920	 2 920	10390	
10400	NOGENT SUR SEINE	 14 415	 14 415	10400	
10410	ST PARRES AUX TERTRES	 4 759	 4 759	10410	
10420	LES NOES PRES TROYES	 3 159	 3 159	10420	
10430	ROSIERES PRES TROYES	 3 648	 3 648	10430	
10440	LA RIVIERE DE CORPS	 3 875	 3 875	10440	
10450	BREVIANDES	 2 416	 2 416	10450	
10500	BRIENNE LE CHATEAU	 9 179	 9 179	10500	
10510	MAIZIERES LA GRANDE PAROISSE	 2 883	 2 883	10510	
10600	LA CHAPELLE ST LUC	 17 767	 17 767	10600	
10700	ARCIS SUR AUBE	 8 094	 8 094	10700	
10800	ST JULIEN LES VILLAS	 12 845	 12 845	10800	
11000	CARCASSONNE	 47 948	 47 948	11000	
11100	NARBONNE	 54 141	 54 141	11100	
11110	COURSAN	 13 193	 13 193	11110	
11120	ARGELIERS	 13 938	 13 938	11120	
11140	AXAT	 2 029	 2 029	11140	
11150	BRAM	 7 575	 7 575	11150	
11160	RIEUX MINERVOIS	 6 904	 6 904	11160	
11170	ALZONNE	 8 516	 8 516	11170	
11200	LEZIGNAN CORBIERES	 28 644	 28 644	11200	
11210	PORT LA NOUVELLE	 5 653	 5 653	11210	
11220	ST LAURENT DE LA CABRERISSE	 4 158	 4 158	11220	
11230	CHALABRE	 3 278	 3 278	11230	
11240	BELVEZE DU RAZES	 3 473	 3 473	11240	
11250	POMAS	 5 360	 5 360	11250	
11260	ESPERAZA	 3 400	 3 400	11260	
11270	FANJEAUX	 2 629	 2 629	11270	
11290	MONTREAL	 6 578	 6 578	11290	
11300	LIMOUX	 18 540	 18 540	11300	
11310	SAISSAC	 1 886	 1 886	11310	
11320	LABASTIDE D ANJOU	 2 778	 2 778	11320	
11330	LAROQUE DE FA	 1 496	 1 496	11330	
11340	BELCAIRE	 1 264	 1 264	11340	
11350	TUCHAN	 1 799	 1 799	11350	
11360	DURBAN CORBIERES	 2 510	 2 510	11360	
11370	LEUCATE	 4 148	 4 148	11370	
11400	CASTELNAUDARY	 21 104	 21 104	11400	
11410	SALLES SUR L HERS	 2 176	 2 176	11410	
11420	BELPECH	 2 177	 2 177	11420	
11430	GRUISSAN	 4 631	 4 631	11430	
11480	LA PALME	 1 586	 1 586	11480	
11500	QUILLAN	 4 946	 4 946	11500	
11510	FITOU	 2 111	 2 111	11510	
11560	FLEURY	 3 812	 3 812	11560	
11570	PALAJA	 4 903	 4 903	11570	
11590	CUXAC D AUDE	 9 050	 9 050	11590	
11600	CONQUES SUR ORBIEL	 9 475	 9 475	11600	
11610	PENNAUTIER	 3 308	 3 308	11610	
11620	VILLEMOUSTAUSSOU	 3 942	 3 942	11620	
11700	CAPENDU	 9 741	 9 741	11700	
11800	TREBES	 11 463	 11 463	11800	
11440	PEYRIAC DE MER	 1 076	 2 327	11C01	
11490	PORTEL DES CORBIERES	 1 251	 2 327	11C01	
11190	COUIZA	 3 740	 4 446	11C02	
11580	ALET LES BAINS	  706	 4 446	11C02	
11380	MAS CABARDES	  605	 2 823	11C04	
